CNPJ;Razao_Social;REG_ANS;Trimestre;Ano;ValorDespesas
45359213000142.0;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;354031;1;2025;2576269,612576269,612576269,613327719,061228370,73406303,1118860,78703206,858477529,0115824428,2315251102,9573325,33127452,7542157,0212332,772963,03814077,1435823,59435823,5945219,9945219,99124873997,5124549059,7452055524,6352055524,6332302,224402466,2655358,673353988,556952786,120070705,7115785901,52184081,3810210558,3618866297,4118834,93257783,889254954,13395014,94125084,0750927463,3250927463,3287133,216485273,08262603,2312690738,120860453,5710383,03530879,117122901,8821145046,6221145046,6227570,024821619,8450995,724521061,1312395760,18434981,21171730,56171730,56115236,68193803,2483463,37249294,61249294,61170579,17105,3828739,28231818,07324937,76324937,76324937,76324937,76324937,76344179,67-19241,91-5385683,89
45359213000142.0;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;354031;2;2025;2598183,912598183,912598183,913361460,43406108,39406108,3942136,8242136,821199462,44409381,43118860,78671220,237681034,3216371668,115794927,07576741,03124453,2942476,4212332,769644,171054745,35252463291,44251591113,81101672793,5101672793,557226,638987038,52105341,556875138,8814400403,62517,52163571,0333570895,76259516,1319440947,8834156902,8630577,49526502,6818914342,1923578,65118162,12104769550,11104769550,11139595,234398787,53523769,9425262905,7943046133,8922946,191375411,5714353214,644360126,1144360126,1162587,7110333873,5351964,239245146,1625654616,92963332,73413304,73413304,73246840,61319096,72204732,46375339,36375339,36322322105,3869888,06377487,2872177,63872177,63872177,63872177,63872177,63888003,84-15826,21-5089466,11
45359213000142.0;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;354031;3;2025;2951711,82951711,82951711,83762502,791241067,93414647,1118860,78707560,0511063884,8817361357,616421865,91939491,69128770,1743022,7712332,773414,7871074,88376393,2376393,239053,6439053,64388222646,03386360778,9153002834,1153002834,182864,3513961945,69151780,6810569233,8622463302,53517,5232110552309958,73364180,8529853595,0548298285,7257526,4818511,0228784659,131330518,44222558,93160965461,44160965461,44223464,3553738767,91658278,1539252227,1664965528,9340439,292086755,6521797803,6271081480,3871081480,3883623,3517541247,9753125,1814238545,4240410823,821623374,5570342,56570342,56461828,56422763,9405556,88740660,42740660,42514017,9634294,74138460,97636042,786780,581861867,131861867,131861867,131861867,131861867,131506767,06355100,07-3822420,28
17774738000109.0;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;354066;1;2025;94217661,5192447047,8739170693,2739170693,27712208,356313152,85847967,762603716,32424846,5517926182,62243380,334925303,13628160,941761260,82322213,7310363169,28168142642,310391085,34108,5340619,865334666,163883427,993883427,995724,0483978,512750,7738711,46245,13201729,5977803,53923178,2146438,63375231,6883410,782004766,324388,4100401,5351515,15977550,3438281080,9938281080,99690023,4710312494,51547796,254219056,88445666,7524529638,68137,45242459,1511696607,149915298,559915298,558514,651359048,94536479,34378497,5514557,138962430,561414,94925139,65925139,65970499,75271407,42271407,42271407,421770613,641770613,641770613,641770613,641770613,641468446,17302167,47-34693,135823008,615823008,615823008,617052735,972980385,9302980385,9312958911,8920417660,9217781772,092635888,833990273,93813289,04813289,04
17774738000109.0;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;354066;2;2025;6361707,776361707,776361707,777807109,643306392,9278765,083227627,8413343849,9120839917,6418017611,512822306,133545031,94813289,04813289,0451203675,06137,45437760,8724752709,9819484479,9219484479,92152628,552532645,33656996,611013573,8746356,2817654996,431995,6477048,5977048,5977048,591706883,751706883,752064298,99529144,12529144,12529144,122192870,362192870,362192870,362192870,362192870,361704285,59488584,77-147925,36187842398,08185649527,7276784434,2776784434,271033438,8613152762,311728980,37669543,66826298,7838592002,75626578,959702942,911395952,583873672,82539535,4121409532,96168347990,3219405374,59108,53151288,1710782452,447357194,627357194,6210262,08146092,0524736,5866751,9911093,87394746,98167485,941797512,33281286,19789844,75111050,513735217,99083,21197521,59958271851540,779710342,4579710342,451346143,4221185538,213196231,618489055,141016184,96
17774738000109.0;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;354066;3;2025;6954938,736954938,736954938,738794416,8429518304,57108,53228809,6715810119,3111422511,511422511,514870,34210379,2535139,8999872,6116449,15646828,01295884,762660599,39485772,371455499150811,285658238,8911885,93299610,48120799,832628163,01123765562,02123765562,021993583,9232214964,184975716,5812900136,481774627,1781226213,02400,66612675,2135838208,4632277006,6732277006,67345845,414044471,73784735,682013002,3650847,4629265969,883046,8160063,61160063,61880159183,612547538,152547538,15244,58318681,14585,8270224,882333,922596061,38000962617,16962617,16962617,16962617,16962617,162390078,42-1427461,26-552326,56290170797,59289208180,43119035498,48119035498,481559747,9220073225,412657043,021851849,081251368,4359887042,96943068,5514620859,582330001,676022451,17771600,6433130935,72168493157,853086345,903086345,914340029,4319609664,4418703404,34906260,13893412,111257864,17234899,321022964,85
71695746000105.0;UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS;354279;1;2025;852500,8852500,8852500,8916636,8801431351,551385608,18045743,373780863,883706195,073652250,6253944,4500318533,06738995,380738995,3820298131,0220232783,115797866,545797866,5416157,352244971,41148890,021912,331359416,95944124,2114089,872006807,24104774,5729311,61067770,92764757,34397,92651188,492284,84085078,2812585,974935,348163,121417178,246175,3731423,691174791,250558,2233140,5710096422,0810096422,0842048,465361841,18165862,571371,042476723,071733119,17087660,93182990,374295702,944295702,9401590571,6264627,3989379,092960732,8200013932,4775575550025542036,5542036,5515686,223690,5700015239,3465347,9165347,9165347,9165347,9117254,8716811,37443,544860,6543771,561089,093232,392895,08337,310000000
71695746000105.0;UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS;354279;2;2025;89304,673258207,0913761,0155158,983150160,441267,3574047,5320080062,0220080062,02130936,5510244574,47488021,334313,165080885,992503443,31155417,536577159,448795222,528795222,528597,713633972,3195367,64211113,075246704,02160928,6375057505725025587759,5987759,5915693,56016854693,23197782,93197782,93197782,93197782,9353403,3555813,34-2409,99138007,28144900,61-6893,336372,36516,61-144,311441443,341411104,130339,243228822,893838630,093796003,1742626,92253762,42738995,38738995,38890689,81890689,81890689,81954706,3939358062,0839160279,1510189730,0210189730,0243588,664553239,31329469,878062,282812612,71351118,5129502,384250755,15271523,3861523,662174089,031092017,951307,371112180,484354,7108010,3318498,0110503,08
71695746000105.0;UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS;354279;3;2025;688878,69688878,69688878,69758380,781203977,791177864,3926113,43796142,713767809,663733064,0834745,58502660,700000738995,38738995,3857950655,5557823693,0514660401,8314660401,8367815,117068884,21551107,217036,844331006,021351118,5140830,926837939,07410799,4493341,633605328,721092017,951920,91506058,427909,27303,15133392,0218498,0115910,93122712,125518112,8720570,1375342,375582974,991873,02122935,8230496975,4630496975,46147896,415578179,8906678,7610609,257713480,042503443,31192533,5810590715,8412788110,2412788110,249536,316234682,3172063,58384019,526383329,29166344,86267652676526260505-148559,48-148559,4815719,6663016,9977428,58126962,5126962,5126962,5126962,57641,1815042,25-7401,07115542,45125074,4-9531,953778,874174,82-395,95
85283299000191.0;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;354295;1;2025;1873701,76010746,961862954,87957845,498077479,237356402,37721076,866865363,5221798,8621798,8653079685,4753394968,5315598578,6715598578,67233163,611101177,53269002,3211145580,5681987,63262411,6489154,723580381,0515807280,922024642,8329014300,9529014300,95918416,112751399,911296219,7125242082,9128681716,978362727,768362727,763359,28227605,434497,635193992,122117,09343238,891774,395749679,8599170,1399170,1316002870122292,37320191,02320191,02601064,29-315283,06-315283,06-315283,06-315283,06-361288,36-361288,3646005,3-68520,99114526,29288725,7254758,96000006301503,916301503,91381003,53382879,285920500,385920500,38
85283299000191.0;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;354295;2;2025;6543502,756543502,75409208,34413307,016134294,416134294,412034870,76010746,962024123,88045444,319688378,079046539,83641838,24118438971,85117143356,0735414300,8935414300,89515327,492416174,3476541,824469714,17147921,97738961,68161405,17675567,3733559413,994565615,8362354721,8662354721,861685287,185721313,911960737,6555296247,5262286253,4518640798,9218640798,926322,82478238,0549008,4211219543,525536,24782213,96105357,3813191674,38226861,51226861,5139699870253124,62506672,89506672,891171,651000311,61295615,781295615,781295615,781295615,781053394,151053394,15242221,63206933,9635287,6700000513446,6747062,21008649245,138283289,4319112,1219112,12
85283299000191.0;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;354295;3;2025;17523643,1612701,26895597,64158302,5920986320,15384104,19384104,1954981870514030,47832917,35832917,35202,51287,15140,51439179,832801552,632801552,632801552,632801552,632455842,182455842,18345710,45488375,86-142665,41-58617,3248218,47-11656,819588,86186476790,48183675237,8556531973,8456531973,84830951,673619406,07674204,7438790109,56245525,581185797,49212918,712234895,0849931243,447180435,1896667237,496667237,42520440,968689332,612658236,2686602417,793800297,8629259005,0729259005,0743177,29710321,9492950,612236033,99010746,962225287,039059008,2211194314,9210730429,76463885,168463125,7216425,3816425,38000007455749,227455749,22368206,383764627087542,847087542,84
20909271000171.0;UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO ;354325;1;2025;1417566,911417566,91177745,43463041,191239821,481239821,48395901,08810,9395090,185130124,425822250,995604896,92217354,071308090,692036260,932036260,9319761629,5419710839,1912847082,512847082,56692,41967100,96141027,776805,571513285,2923699,814779468,4339376522049,1510571,375492549,481634730289,462023,7624667,3134758,453942479,07800023,08800023,08840349621,7560051,05464316,183518,752505803122,555803122,554448,282071518,34816867,8844524,93229013,614977,532250,36198722,45198722,4569045,4516519,4113157,661888,6161888,6182307,4850790,3550790,3550790,3550790,3550790,35-21183,0871973,43
20909271000171.0;UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO ;354325;2;2025;38790625,9238648222,1126873011,9126873011,9112127,811997497,2259937,2410462,333277358,3446998,9610244487,89705721102492,5616608,8611849974,0532623,2456247,73388,7648659,06294729,128013617,111493667,531493667,53840618258,6997521,16929435,714143,752509806817,499806817,4997087,333699945,581301733,5144524,95226156,2210879,520486,84367626,44367626,44133536,143666,78190423,56107098,74107098,74607,5135524,42142403,81142403,81142403,81142403,81142403,81171989,41-29585,61463191,731463191,73156245,37453585,751306946,361306946,36433458,090433458,094438651,545913864,455798069,41115795,041185592,322056134,962056134,96
20909271000171.0;UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO ;354325;3;2025;5869,4378299,13436608,4912164572,242359919,462359919,46840992674,46162672,651444872,344282,570516599265,5916599265,59100505,665614548,512100655,4558478,369666786,0613538,0322845,77493865,02493865,02176297,1950129,41267438,42145440,76145440,766462,6710783,37201510,96-31193,28-31193,28-31193,28-31193,28-31193,2870785,31-101978,591521743,941521743,94164207,66475357,841357536,281357536,28420001,6511470,6408531,055262833,655740267,365696865,3143402,051241119,042078398,92078398,9061465279,3761496472,6541897981,8241897981,8218996,923190742,02417874,7511617,335121310,9568356,9916357798,211135361932811,2918363,2218097690,157053,7476848,43
2774736000142.0;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;354511;1;2025;37821427,9237968650,3914880770,4514880770,451298725,8412009753,06401323,981604732,7822874743,9622874743,96266390019017267,72232418,37967132,91154728,6154728,69374,3496188,8219960,3444242,0558407,3858407,38413,7467420,52310,99-147222,47-147222,47-147222,47-147222,47-147222,47-158716,8711494,4486080,75344947,7165221,9475911,115261480,987244987,867125395,11119592,7549285,8849285,88
2774736000142.0;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;354511;2;2025;458508,04315872,545006,9497628,614696014,827388318,827275689,32112629,542790,5942790,5976682468,8876686360,3932739332,9132739332,912501766,3326630182,32697365,123826600,2243559111,6543559111,658828498,746275816,15417980,882118900,88303513,18303513,1810504,34238087,6124610,3462192,0584402,6584402,651284,72102203,3113877,21-3891,51-3891,51-3891,51-3891,51-3891,51-8422,664531,15
2774736000142.0;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;354511;3;2025;25980,2925980,29117645144,65116073498,6751317750,651317750,64241888,7742075672,41130464,65510894,6664186966,6564186966,6516521768,872459748,55700580,983890853,19409921,16409921,1610504,34316377,4736160,3481171,17158860,26158860,267381,97197413,0521974,931571645,981571645,981571645,981571645,981571645,981551687,5119958,47488832,76359088,4859603,5770140,7116776208,728963856,318835799,49128056,82
54370630000187.0;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA;354562;1;2025;41785372,241318417,1641285514,1441285514,1437896,9214604723,241484613,4849808,8829330301,22032903,0232903,02113861,98466955,04466955,04466955,04466955,04466955,04418603,7948351,25376481,83122282,65254199,1810902575,087448655,597143227,7305427,89185808,78185808,78
54370630000187.0;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA;354562;2;2025;424644,22135467,37289176,8512525096,579320671,919035626,14285045,77136503,42136503,4299444680,369710570996983852,6996983852,6982366,9333675484,973064860,29599267580134,381144023,26121856,31121856,31296167,482338971,362338971,362338971,362338971,362338971,362311002,2327969,13
54370630000187.0;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA;354562;3;2025;437810,19137872,29299937,914802833,8910710976,9810242635,22468341,76138491,29138491,29161372210,63157642934,2157366743,98157366743,98166767,0254424406,134342313,05202737,411103241541944929,79276190,22276190,22510692,053729276,433729276,433729276,433729276,433729276,433518011,31211265,12
96182068000108.0;UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO;354619;1;2025;79831,641239635,931239635,933621,35965126,18965126,1899085,999085,999085,999085,97882867,658012959,361663881,131663881,1333437,581222996,341736,23398393,451169,04346895,071873647,14809939,984809939,98145081,052902667,561895,341034118,911915,191014563,251539138,251539138,258841,321051910,5986626,65146,27391613,42-130091,71-130091,71-130091,71-130091,71-130091,71-130091,7100000
96182068000108.0;UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO;354619;2;2025;0000017010267,817105990,783362076,423362076,4282356,882599305,764894,29684799,923410,1679786,133925313,1610491970,2910491970,29341955,86441840,497113,652297372,186533,922048806,373251944,073251944,0726080,172481947,89202907,111125,99554250,83-95722,98-95722,98-95722,98-95722,98-95722,98-95722,98147384,75147384,75147384,75147384,7501274004,661274004,660965126,18965126,18
96182068000108.0;UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO;354619;3;2025;00000109167,2109167,2109167,2109167,201376218,41376218,4299,77965126,18965126,1826496738,3226490247,565023999,275023999,27148905,783979219,526618,86897618,394561,71064302,556048778,4415740861,3915740861,39533392,069969720,9111996,573106755,516661,873094769,945725386,95725386,950711,744302524,77505694,651191,64883537,726490,766490,766490,766490,766490,766490,76
